"study","varname","recname","concept","lid_item_id","is_key","lid_ref_varname","lid_ref_recname","lid_ref_year","description","description_long","boost"
"soep-long","PLB0188","PL","paz12",4019,"","BCP53","BCP",2012,"The variable is available for 12 years, ranging from 2002 to 2013.","#### 2002
* Var with original data within SOEPlong: p4019
* SOEPcore: sp52b

#### 2003
* Var with original data within SOEPlong: p4019
* SOEPcore: tp7005

#### 2004
* Var with original data within SOEPlong: p4019
* SOEPcore: up52

#### 2005
* Var with original data within SOEPlong: p4019
* SOEPcore: vp64

#### 2006
* Var with original data within SOEPlong: p4019
* SOEPcore: wp53

#### 2007
* Var with original data within SOEPlong: p4019
* SOEPcore: xp66

#### 2008
* Var with original data within SOEPlong: p4019
* SOEPcore: yp62

#### 2009
* Var with original data within SOEPlong: p4019
* SOEPcore: zp64

#### 2010
* Var with original data within SOEPlong: p4019
* SOEPcore: bap53

#### 2011
* Var with original data within SOEPlong: p4019
* SOEPcore: bbp66

#### 2012
* Var with original data within SOEPlong: p4019
* SOEPcore: bcp53

#### 2013
* Var with original data within SOEPlong: p4019
* SOEPcore: bdp68
",0.4
"soep-long","PLB0094","PL","paz13",4020,"","TP7006","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4020
* SOEPcore: sp52c

#### 2003
* Var with original data within SOEPlong: p4020
* SOEPcore: tp7006
",0.07
"soep-long","PLB0194","PL","pustd2",4021,"","BCP5601","BCP",2012,"The variable is available for 12 years, ranging from 2002 to 2013.","#### 2002
* Var with original data within SOEPlong: p4021
* SOEPcore: sp5501

#### 2003
* Var with original data within SOEPlong: p4021
* SOEPcore: tp7301

#### 2004
* Var with original data within SOEPlong: p4021
* SOEPcore: up5601

#### 2005
* Var with original data within SOEPlong: p4021
* SOEPcore: vp6801

#### 2006
* Var with original data within SOEPlong: p4021
* SOEPcore: wp5601

#### 2007
* Var with original data within SOEPlong: p4021
* SOEPcore: xp7001

#### 2008
* Var with original data within SOEPlong: p4021
* SOEPcore: yp6501

#### 2009
* Var with original data within SOEPlong: p4021
* SOEPcore: zp6901

#### 2010
* Var with original data within SOEPlong: p4021
* SOEPcore: bap5801

#### 2011
* Var with original data within SOEPlong: p4021
* SOEPcore: bbp7001

#### 2012
* Var with original data within SOEPlong: p4021
* SOEPcore: bcp5601

#### 2013
* Var with original data within SOEPlong: p4021
* SOEPcore: bdp7301
",0.4
"soep-long","PLB0220","PL","pustd3",4022,"","BCP5602","BCP",2012,"The variable is available for 12 years, ranging from 2002 to 2013.","#### 2002
* Var with original data within SOEPlong: p4022
* SOEPcore: sp5502

#### 2003
* Var with original data within SOEPlong: p4022
* SOEPcore: tp7302

#### 2004
* Var with original data within SOEPlong: p4022
* SOEPcore: up5602

#### 2005
* Var with original data within SOEPlong: p4022
* SOEPcore: vp6802

#### 2006
* Var with original data within SOEPlong: p4022
* SOEPcore: wp5602

#### 2007
* Var with original data within SOEPlong: p4022
* SOEPcore: xp7002

#### 2008
* Var with original data within SOEPlong: p4022
* SOEPcore: yp6502

#### 2009
* Var with original data within SOEPlong: p4022
* SOEPcore: zp6902

#### 2010
* Var with original data within SOEPlong: p4022
* SOEPcore: bap5802

#### 2011
* Var with original data within SOEPlong: p4022
* SOEPcore: bbp7002

#### 2012
* Var with original data within SOEPlong: p4022
* SOEPcore: bcp5602

#### 2013
* Var with original data within SOEPlong: p4022
* SOEPcore: bdp7302
",0.4
"soep-long","PLC0226","PL","pek15",4023,"","TP8407","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4023
* SOEPcore: sp6607

#### 2003
* Var with original data within SOEPlong: p4023
* SOEPcore: tp8407
",0.07
"soep-long","PLC0227","PL","pek151",4024,"","TP8408","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4024
* SOEPcore: sp6608

#### 2003
* Var with original data within SOEPlong: p4024
* SOEPcore: tp8408
",0.07
"soep-long","PLC0252","PL","pek16",4025,"","TP8409","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4025
* SOEPcore: sp6609

#### 2003
* Var with original data within SOEPlong: p4025
* SOEPcore: tp8409
",0.07
"soep-long","PLC0253","PL","pek161",4026,"","TP8410","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4026
* SOEPcore: sp6610

#### 2003
* Var with original data within SOEPlong: p4026
* SOEPcore: tp8410
",0.07
"soep-long","PLB0026","PL","pkal09a",4027,"","BCP7911","BCP",2012,"The variable is available for 12 years, ranging from 2002 to 2013.","#### 2002
* Var with original data within SOEPlong: p4027
* SOEPcore: sp7509

#### 2003
* Var with original data within SOEPlong: p4027
* SOEPcore: tp9309

#### 2004
* Var with original data within SOEPlong: p4027
* SOEPcore: up7809

#### 2005
* Var with original data within SOEPlong: p4027
* SOEPcore: vp9910

#### 2006
* Var with original data within SOEPlong: p4027
* SOEPcore: wp7610

#### 2007
* Var with original data within SOEPlong: p4027
* SOEPcore: xp9310

#### 2008
* Var with original data within SOEPlong: p4027
* SOEPcore: yp9410

#### 2009
* Var with original data within SOEPlong: p4027
* SOEPcore: zp9010

#### 2010
* Var with original data within SOEPlong: p4027
* SOEPcore: bap8111

#### 2011
* Var with original data within SOEPlong: p4027
* SOEPcore: bbp9111

#### 2012
* Var with original data within SOEPlong: p4027
* SOEPcore: bcp7911

#### 2013
* Var with original data within SOEPlong: p4027
* SOEPcore: bdp9711
",0.4
"soep-long","PLC0229","PL","pvek16",4028,"","TP94F01","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4028
* SOEPcore: sp76f01

#### 2003
* Var with original data within SOEPlong: p4028
* SOEPcore: tp94f01
",0.07
"soep-long","PLC0230","PL","pvek161",4029,"","TP94F02","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4029
* SOEPcore: sp76f02

#### 2003
* Var with original data within SOEPlong: p4029
* SOEPcore: tp94f02
",0.07
"soep-long","PLC0231","PL","pvek162",4030,"","TP94F03","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4030
* SOEPcore: sp76f03

#### 2003
* Var with original data within SOEPlong: p4030
* SOEPcore: tp94f03
",0.07
"soep-long","PLC0254","PL","pvek17",4031,"","TP94G01","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4031
* SOEPcore: sp76g01

#### 2003
* Var with original data within SOEPlong: p4031
* SOEPcore: tp94g01
",0.07
"soep-long","PLC0255","PL","pvek171",4032,"","TP94G02","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4032
* SOEPcore: sp76g02

#### 2003
* Var with original data within SOEPlong: p4032
* SOEPcore: tp94g02
",0.07
"soep-long","PLC0256","PL","pvek172",4033,"","TP94G03","TP",2003,"The variable is available for 2 years, ranging from 2002 to 2003.","#### 2002
* Var with original data within SOEPlong: p4033
* SOEPcore: sp76g03

#### 2003
* Var with original data within SOEPlong: p4033
* SOEPcore: tp94g03
",0.07
"soep-long","PLC0111","PL","psoz1",4034,"","BCP8401","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4034
* SOEPcore: sp7801

#### 2007
* Var with original data within SOEPlong: p4034
* SOEPcore: xp12001

#### 2012
* Var with original data within SOEPlong: p4034
* SOEPcore: bcp8401
",0.1
"soep-long","PLC0112","PL","psoz2",4035,"","BCP8402","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4035
* SOEPcore: sp7802

#### 2007
* Var with original data within SOEPlong: p4035
* SOEPcore: xp12002

#### 2012
* Var with original data within SOEPlong: p4035
* SOEPcore: bcp8402
",0.1
"soep-long","PLC0113","PL","psoz3",4036,"","BCP8403","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4036
* SOEPcore: sp7803

#### 2007
* Var with original data within SOEPlong: p4036
* SOEPcore: xp12003

#### 2012
* Var with original data within SOEPlong: p4036
* SOEPcore: bcp8403
",0.1
"soep-long","PLC0114","PL","psoz4",4037,"","BCP8404","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4037
* SOEPcore: sp7804

#### 2007
* Var with original data within SOEPlong: p4037
* SOEPcore: xp12004

#### 2012
* Var with original data within SOEPlong: p4037
* SOEPcore: bcp8404
",0.1
"soep-long","PLC0115","PL","psoz5",4038,"","BCP85","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4038
* SOEPcore: sp79

#### 2007
* Var with original data within SOEPlong: p4038
* SOEPcore: xp121

#### 2012
* Var with original data within SOEPlong: p4038
* SOEPcore: bcp85
",0.1
"soep-long","PLC0008","PL","pnet1",4039,"","BCP8601","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4039
* SOEPcore: sp79a01

#### 2007
* Var with original data within SOEPlong: p4039
* SOEPcore: xp12201

#### 2012
* Var with original data within SOEPlong: p4039
* SOEPcore: bcp8601
",0.1
"soep-long","PLC0009","PL","pnet2",4040,"","BCP8602","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4040
* SOEPcore: sp79a02

#### 2007
* Var with original data within SOEPlong: p4040
* SOEPcore: xp12202

#### 2012
* Var with original data within SOEPlong: p4040
* SOEPcore: bcp8602
",0.1
"soep-long","PLC0307","PL","palt3",4041,"","SP81","SP",2002,"This variable is only available for the year 2002.","#### 2002
* Var with original data within SOEPlong: p4041
* SOEPcore: sp81
",0.03
"soep-long","PLC0308","PL","palt4",4042,"","SP82","SP",2002,"This variable is only available for the year 2002.","#### 2002
* Var with original data within SOEPlong: p4042
* SOEPcore: sp82
",0.03
"soep-long","PLC0309","PL","palt5",4043,"","SP83","SP",2002,"This variable is only available for the year 2002.","#### 2002
* Var with original data within SOEPlong: p4043
* SOEPcore: sp83
",0.03
"soep-long","PLC0310","PL","palt6",4044,"","SP84","SP",2002,"This variable is only available for the year 2002.","#### 2002
* Var with original data within SOEPlong: p4044
* SOEPcore: sp84
",0.03
"soep-long","PLC0342","PL","pet01",4045,"","BCP9001","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4045
* SOEPcore: sp85a01

#### 2007
* Var with original data within SOEPlong: p4045
* SOEPcore: xp126a01

#### 2012
* Var with original data within SOEPlong: p4045
* SOEPcore: bcp9001
",0.1
"soep-long","PLC0343","PL","pet02",4046,"","BCP9002","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4046
* SOEPcore: sp85a02

#### 2007
* Var with original data within SOEPlong: p4046
* SOEPcore: xp126a02

#### 2012
* Var with original data within SOEPlong: p4046
* SOEPcore: bcp9002
",0.1
"soep-long","PLC0339","PL","l1",4047,"","SP85AC1","SP",2002,"This variable is only available for the year 2002.","#### 2002
* Var with original data within SOEPlong: p4047
* SOEPcore: sp85ac1
",0.03
"soep-long","PLC0344","PL","pet02a",4048,"","BCP9003","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4048
* SOEPcore: sp85ac11

#### 2007
* Var with original data within SOEPlong: p4048
* SOEPcore: xp126a03

#### 2012
* Var with original data within SOEPlong: p4048
* SOEPcore: bcp9003
",0.1
"soep-long","PLC0345","PL","pet02b",4049,"","BCP9004","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4049
* SOEPcore: sp85ac12

#### 2007
* Var with original data within SOEPlong: p4049
* SOEPcore: xp126a04

#### 2012
* Var with original data within SOEPlong: p4049
* SOEPcore: bcp9004
",0.1
"soep-long","PLC0346","PL","pet02c",4050,"","BCP9005","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4050
* SOEPcore: sp85ac13

#### 2007
* Var with original data within SOEPlong: p4050
* SOEPcore: xp126a05

#### 2012
* Var with original data within SOEPlong: p4050
* SOEPcore: bcp9005
",0.1
"soep-long","PLC0411","PL","pet03",4051,"","BCP9006","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4051
* SOEPcore: sp85a03

#### 2007
* Var with original data within SOEPlong: p4051
* SOEPcore: xp126a06

#### 2012
* Var with original data within SOEPlong: p4051
* SOEPcore: bcp9006
",0.1
"soep-long","PLC0408","PL","l2",4052,"","SP85AC2","SP",2002,"This variable is only available for the year 2002.","#### 2002
* Var with original data within SOEPlong: p4052
* SOEPcore: sp85ac2
",0.03
"soep-long","PLC0412","PL","pet03a",4053,"","BCP9007","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4053
* SOEPcore: sp85ac21

#### 2007
* Var with original data within SOEPlong: p4053
* SOEPcore: xp126a07

#### 2012
* Var with original data within SOEPlong: p4053
* SOEPcore: bcp9007
",0.1
"soep-long","PLC0413","PL","pet03b",4054,"","BCP9008","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4054
* SOEPcore: sp85ac22

#### 2007
* Var with original data within SOEPlong: p4054
* SOEPcore: xp126a08

#### 2012
* Var with original data within SOEPlong: p4054
* SOEPcore: bcp9008
",0.1
"soep-long","PLC0414","PL","pet03c",4055,"","BCP9009","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4055
* SOEPcore: sp85ac23

#### 2007
* Var with original data within SOEPlong: p4055
* SOEPcore: xp126a09

#### 2012
* Var with original data within SOEPlong: p4055
* SOEPcore: bcp9009
",0.1
"soep-long","PLC0415","PL","pet04",4056,"","BCP9010","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4056
* SOEPcore: sp85a04

#### 2007
* Var with original data within SOEPlong: p4056
* SOEPcore: xp126a10

#### 2012
* Var with original data within SOEPlong: p4056
* SOEPcore: bcp9010
",0.1
"soep-long","PLC0347","PL","pet05",4057,"","BCP9011","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4057
* SOEPcore: sp85a05

#### 2007
* Var with original data within SOEPlong: p4057
* SOEPcore: xp126a11

#### 2012
* Var with original data within SOEPlong: p4057
* SOEPcore: bcp9011
",0.1
"soep-long","PLC0348","PL","pet06",4058,"","BCP9012","BCP",2012,"The variable is available for 3 years, ranging from 2002 to 2012.","#### 2002
* Var with original data within SOEPlong: p4058
* SOEPcore: sp85a06

#### 2007
* Var with original data within SOEPlong: p4058
* SOEPcore: xp126a12

#### 2012
* Var with original data within SOEPlong: p4058
* SOEPcore: bcp9012
",0.1
