"study","dataset","varname","concept","source","item_id","ID","n.concepts"
"soep-core","XPEQUIV","FMATY07","_pequiv_fmaty","soeplong","4399","XPEQUIV|FMATY07",1
"soep-core","YPEQUIV","FMATY08","_pequiv_fmaty","soeplong","4399","YPEQUIV|FMATY08",1
"soep-core","ZPEQUIV","FMATY09","_pequiv_fmaty","soeplong","4399","ZPEQUIV|FMATY09",1
"soep-core","BAPEQUIV","FMATY10","_pequiv_fmaty","soeplong","4399","BAPEQUIV|FMATY10",1
"soep-core","BBPEQUIV","FMATY11","_pequiv_fmaty","soeplong","4399","BBPEQUIV|FMATY11",1
"soep-core","BCPEQUIV","FMATY12","_pequiv_fmaty","soeplong","4399","BCPEQUIV|FMATY12",1
"soep-core","BDPEQUIV","FMATY13","_pequiv_fmaty","v30","4399","BDPEQUIV|FMATY13",1
"soep-core","PBIOSPE","END","item_44","IKL -Item.Vars-","44","PBIOSPE|END",1
"soep-core","ARTKALEN","END","item_44","IKL -Item.Vars-","44","ARTKALEN|END",1
"soep-core","EINKALEN","END","item_44","IKL -Item.Vars-","44","EINKALEN|END",1
"soep-core","BIOMARSM","END","item_44","IKL -Item.Vars-","44","BIOMARSM|END",1
"soep-core","BIOMARSY","END","item_44","IKL -Item.Vars-","44","BIOMARSY|END",1
"soep-core","SOZKALEN","END","item_44","IKL -Item.Vars-","44","SOZKALEN|END",1
"soep-core","LIFESPELL","END","item_44","IKL -Item.Vars-","44","LIFESPELL|END",1
"soep-core","BIOCOUPLM","END","item_44","IKL -Item.Vars-","44","BIOCOUPLM|END",1
"soep-core","BIOCOUPLY","END","item_44","IKL -Item.Vars-","44","BIOCOUPLY|END",1
"soep-core","MIGSPELL","END","item_44","v30","44","MIGSPELL|END",1
"soep-core","AP","AP4108","pwr2","soeplong","440","AP|AP4108",1
"soep-core","BP","BP1308","pwr2","soeplong","440","BP|BP1308",1
"soep-core","CP","CP6112","pwr2","soeplong","440","CP|CP6112",1
"soep-core","DP","DP6112","pwr2","soeplong","440","DP|DP6112",1
"soep-core","EP","EP5612","pwr2","soeplong","440","EP|EP5612",1
"soep-core","FP","FP7412","pwr2","soeplong","440","FP|FP7412",1
"soep-core","GP","GP7412","pwr2","soeplong","440","GP|GP7412",1
"soep-core","HP","HP6912","pwr2","soeplong","440","HP|HP6912",1
"soep-core","IP","IP6912","pwr2","soeplong","440","IP|IP6912",1
"soep-core","JP","JP7914","pwr2","soeplong","440","JP|JP7914",1
"soep-core","KP","KP7914","pwr2","soeplong","440","KP|KP7914",1
"soep-core","LP","LP8414","pwr2","soeplong","440","LP|LP8414",1
"soep-core","MP","MP7012","pwr2","soeplong","440","MP|MP7012",1
"soep-core","NP","NP7012","pwr2","soeplong","440","NP|NP7012",1
"soep-core","OP","OP6112","pwr2","soeplong","440","OP|OP6112",1
"soep-core","PP","PP7912","pwr2","soeplong","440","PP|PP7912",1
"soep-core","QP","QP7912","pwr2","soeplong","440","QP|QP7912",1
"soep-core","RP","RP7912","pwr2","soeplong","440","RP|RP7912",1
"soep-core","TP","TP9704","pwr2","soeplong","440","TP|TP9704",1
"soep-core","UP","UP8204","pwr2","soeplong","440","UP|UP8204",1
"soep-core","VP","VP10304","pwr2","soeplong","440","VP|VP10304",1
"soep-core","WP","WP8004","pwr2","soeplong","440","WP|WP8004",1
"soep-core","XP","XP9704","pwr2","soeplong","440","XP|XP9704",1
"soep-core","YP","YP9804","pwr2","soeplong","440","YP|YP9804",1
"soep-core","ZP","ZP9404","pwr2","soeplong","440","ZP|ZP9404",1
"soep-core","BAP","BAP8604","pwr2","soeplong","440","BAP|BAP8604",1
"soep-core","BBP","BBP9604","pwr2","soeplong","440","BBP|BBP9604",1
"soep-core","BCP","BCP8304","pwr2","soeplong","440","BCP|BCP8304",1
"soep-core","BDP","BDP10104","pwr2","v30","440","BDP|BDP10104",1
"soep-core","APEQUIV","FSTUY84","_pequiv_fstuy","soeplong","4400","APEQUIV|FSTUY84",1
"soep-core","BPEQUIV","FSTUY85","_pequiv_fstuy","soeplong","4400","BPEQUIV|FSTUY85",1
"soep-core","CPEQUIV","FSTUY86","_pequiv_fstuy","soeplong","4400","CPEQUIV|FSTUY86",1
"soep-core","DPEQUIV","FSTUY87","_pequiv_fstuy","soeplong","4400","DPEQUIV|FSTUY87",1
"soep-core","EPEQUIV","FSTUY88","_pequiv_fstuy","soeplong","4400","EPEQUIV|FSTUY88",1
"soep-core","FPEQUIV","FSTUY89","_pequiv_fstuy","soeplong","4400","FPEQUIV|FSTUY89",1
"soep-core","GPEQUIV","FSTUY90","_pequiv_fstuy","soeplong","4400","GPEQUIV|FSTUY90",1
"soep-core","HPEQUIV","FSTUY91","_pequiv_fstuy","soeplong","4400","HPEQUIV|FSTUY91",1
"soep-core","IPEQUIV","FSTUY92","_pequiv_fstuy","soeplong","4400","IPEQUIV|FSTUY92",1
"soep-core","JPEQUIV","FSTUY93","_pequiv_fstuy","soeplong","4400","JPEQUIV|FSTUY93",1
"soep-core","KPEQUIV","FSTUY94","_pequiv_fstuy","soeplong","4400","KPEQUIV|FSTUY94",1
"soep-core","LPEQUIV","FSTUY95","_pequiv_fstuy","soeplong","4400","LPEQUIV|FSTUY95",1
"soep-core","MPEQUIV","FSTUY96","_pequiv_fstuy","soeplong","4400","MPEQUIV|FSTUY96",1
"soep-core","NPEQUIV","FSTUY97","_pequiv_fstuy","soeplong","4400","NPEQUIV|FSTUY97",1
"soep-core","OPEQUIV","FSTUY98","_pequiv_fstuy","soeplong","4400","OPEQUIV|FSTUY98",1
"soep-core","PPEQUIV","FSTUY99","_pequiv_fstuy","soeplong","4400","PPEQUIV|FSTUY99",1
"soep-core","QPEQUIV","FSTUY00","_pequiv_fstuy","soeplong","4400","QPEQUIV|FSTUY00",1
"soep-core","RPEQUIV","FSTUY01","_pequiv_fstuy","soeplong","4400","RPEQUIV|FSTUY01",1
"soep-core","SPEQUIV","FSTUY02","_pequiv_fstuy","soeplong","4400","SPEQUIV|FSTUY02",1
"soep-core","TPEQUIV","FSTUY03","_pequiv_fstuy","soeplong","4400","TPEQUIV|FSTUY03",1
"soep-core","UPEQUIV","FSTUY04","_pequiv_fstuy","soeplong","4400","UPEQUIV|FSTUY04",1
"soep-core","VPEQUIV","FSTUY05","_pequiv_fstuy","soeplong","4400","VPEQUIV|FSTUY05",1
"soep-core","WPEQUIV","FSTUY06","_pequiv_fstuy","soeplong","4400","WPEQUIV|FSTUY06",1
"soep-core","XPEQUIV","FSTUY07","_pequiv_fstuy","soeplong","4400","XPEQUIV|FSTUY07",1
"soep-core","YPEQUIV","FSTUY08","_pequiv_fstuy","soeplong","4400","YPEQUIV|FSTUY08",1
"soep-core","ZPEQUIV","FSTUY09","_pequiv_fstuy","soeplong","4400","ZPEQUIV|FSTUY09",1
"soep-core","BAPEQUIV","FSTUY10","_pequiv_fstuy","soeplong","4400","BAPEQUIV|FSTUY10",1
"soep-core","BBPEQUIV","FSTUY11","_pequiv_fstuy","soeplong","4400","BBPEQUIV|FSTUY11",1
"soep-core","BCPEQUIV","FSTUY12","_pequiv_fstuy","soeplong","4400","BCPEQUIV|FSTUY12",1
"soep-core","BDPEQUIV","FSTUY13","_pequiv_fstuy","v30","4400","BDPEQUIV|FSTUY13",1
"soep-core","APEQUIV","FMILT84","_pequiv_fmilt","soeplong","4401","APEQUIV|FMILT84",1
"soep-core","BPEQUIV","FMILT85","_pequiv_fmilt","soeplong","4401","BPEQUIV|FMILT85",1
"soep-core","CPEQUIV","FMILT86","_pequiv_fmilt","soeplong","4401","CPEQUIV|FMILT86",1
"soep-core","DPEQUIV","FMILT87","_pequiv_fmilt","soeplong","4401","DPEQUIV|FMILT87",1
"soep-core","EPEQUIV","FMILT88","_pequiv_fmilt","soeplong","4401","EPEQUIV|FMILT88",1
"soep-core","FPEQUIV","FMILT89","_pequiv_fmilt","soeplong","4401","FPEQUIV|FMILT89",1
"soep-core","GPEQUIV","FMILT90","_pequiv_fmilt","soeplong","4401","GPEQUIV|FMILT90",1
"soep-core","HPEQUIV","FMILT91","_pequiv_fmilt","soeplong","4401","HPEQUIV|FMILT91",1
"soep-core","IPEQUIV","FMILT92","_pequiv_fmilt","soeplong","4401","IPEQUIV|FMILT92",1
"soep-core","JPEQUIV","FMILT93","_pequiv_fmilt","soeplong","4401","JPEQUIV|FMILT93",1
"soep-core","KPEQUIV","FMILT94","_pequiv_fmilt","soeplong","4401","KPEQUIV|FMILT94",1
"soep-core","LPEQUIV","FMILT95","_pequiv_fmilt","soeplong","4401","LPEQUIV|FMILT95",1
"soep-core","MPEQUIV","FMILT96","_pequiv_fmilt","soeplong","4401","MPEQUIV|FMILT96",1
"soep-core","NPEQUIV","FMILT97","_pequiv_fmilt","soeplong","4401","NPEQUIV|FMILT97",1
"soep-core","OPEQUIV","FMILT98","_pequiv_fmilt","soeplong","4401","OPEQUIV|FMILT98",1
"soep-core","PPEQUIV","FMILT99","_pequiv_fmilt","soeplong","4401","PPEQUIV|FMILT99",1
"soep-core","QPEQUIV","FMILT00","_pequiv_fmilt","soeplong","4401","QPEQUIV|FMILT00",1
"soep-core","RPEQUIV","FMILT01","_pequiv_fmilt","soeplong","4401","RPEQUIV|FMILT01",1
"soep-core","SPEQUIV","FMILT02","_pequiv_fmilt","soeplong","4401","SPEQUIV|FMILT02",1
"soep-core","TPEQUIV","FMILT03","_pequiv_fmilt","soeplong","4401","TPEQUIV|FMILT03",1
"soep-core","UPEQUIV","FMILT04","_pequiv_fmilt","soeplong","4401","UPEQUIV|FMILT04",1
"soep-core","VPEQUIV","FMILT05","_pequiv_fmilt","soeplong","4401","VPEQUIV|FMILT05",1
"soep-core","WPEQUIV","FMILT06","_pequiv_fmilt","soeplong","4401","WPEQUIV|FMILT06",1
"soep-core","XPEQUIV","FMILT07","_pequiv_fmilt","soeplong","4401","XPEQUIV|FMILT07",1
"soep-core","YPEQUIV","FMILT08","_pequiv_fmilt","soeplong","4401","YPEQUIV|FMILT08",1
"soep-core","ZPEQUIV","FMILT09","_pequiv_fmilt","soeplong","4401","ZPEQUIV|FMILT09",1
"soep-core","BAPEQUIV","FMILT10","_pequiv_fmilt","soeplong","4401","BAPEQUIV|FMILT10",1
"soep-core","BBPEQUIV","FMILT11","_pequiv_fmilt","soeplong","4401","BBPEQUIV|FMILT11",1
"soep-core","BCPEQUIV","FMILT12","_pequiv_fmilt","soeplong","4401","BCPEQUIV|FMILT12",1
"soep-core","BDPEQUIV","FMILT13","_pequiv_fmilt","v30","4401","BDPEQUIV|FMILT13",1
"soep-core","APEQUIV","FALIM84","_pequiv_falim","soeplong","4402","APEQUIV|FALIM84",1
"soep-core","BPEQUIV","FALIM85","_pequiv_falim","soeplong","4402","BPEQUIV|FALIM85",1
"soep-core","CPEQUIV","FALIM86","_pequiv_falim","soeplong","4402","CPEQUIV|FALIM86",1
"soep-core","DPEQUIV","FALIM87","_pequiv_falim","soeplong","4402","DPEQUIV|FALIM87",1
"soep-core","EPEQUIV","FALIM88","_pequiv_falim","soeplong","4402","EPEQUIV|FALIM88",1
"soep-core","FPEQUIV","FALIM89","_pequiv_falim","soeplong","4402","FPEQUIV|FALIM89",1
"soep-core","GPEQUIV","FALIM90","_pequiv_falim","soeplong","4402","GPEQUIV|FALIM90",1
"soep-core","HPEQUIV","FALIM91","_pequiv_falim","soeplong","4402","HPEQUIV|FALIM91",1
"soep-core","IPEQUIV","FALIM92","_pequiv_falim","soeplong","4402","IPEQUIV|FALIM92",1
"soep-core","JPEQUIV","FALIM93","_pequiv_falim","soeplong","4402","JPEQUIV|FALIM93",1
"soep-core","KPEQUIV","FALIM94","_pequiv_falim","soeplong","4402","KPEQUIV|FALIM94",1
"soep-core","LPEQUIV","FALIM95","_pequiv_falim","soeplong","4402","LPEQUIV|FALIM95",1
"soep-core","MPEQUIV","FALIM96","_pequiv_falim","soeplong","4402","MPEQUIV|FALIM96",1
"soep-core","NPEQUIV","FALIM97","_pequiv_falim","soeplong","4402","NPEQUIV|FALIM97",1
"soep-core","OPEQUIV","FALIM98","_pequiv_falim","soeplong","4402","OPEQUIV|FALIM98",1
"soep-core","PPEQUIV","FALIM99","_pequiv_falim","soeplong","4402","PPEQUIV|FALIM99",1
"soep-core","QPEQUIV","FALIM00","_pequiv_falim","soeplong","4402","QPEQUIV|FALIM00",1
"soep-core","RPEQUIV","FALIM01","_pequiv_falim","soeplong","4402","RPEQUIV|FALIM01",1
"soep-core","SPEQUIV","FALIM02","_pequiv_falim","soeplong","4402","SPEQUIV|FALIM02",1
"soep-core","TPEQUIV","FALIM03","_pequiv_falim","soeplong","4402","TPEQUIV|FALIM03",1
"soep-core","UPEQUIV","FALIM04","_pequiv_falim","soeplong","4402","UPEQUIV|FALIM04",1
"soep-core","VPEQUIV","FALIM05","_pequiv_falim","soeplong","4402","VPEQUIV|FALIM05",1
"soep-core","WPEQUIV","FALIM06","_pequiv_falim","soeplong","4402","WPEQUIV|FALIM06",1
"soep-core","XPEQUIV","FALIM07","_pequiv_falim","soeplong","4402","XPEQUIV|FALIM07",1
"soep-core","YPEQUIV","FALIM08","_pequiv_falim","soeplong","4402","YPEQUIV|FALIM08",1
"soep-core","ZPEQUIV","FALIM09","_pequiv_falim","soeplong","4402","ZPEQUIV|FALIM09",1
"soep-core","BAPEQUIV","FALIM10","_pequiv_falim","soeplong","4402","BAPEQUIV|FALIM10",1
"soep-core","BBPEQUIV","FALIM11","_pequiv_falim","soeplong","4402","BBPEQUIV|FALIM11",1
"soep-core","BCPEQUIV","FALIM12","_pequiv_falim","soeplong","4402","BCPEQUIV|FALIM12",1
"soep-core","BDPEQUIV","FALIM13","_pequiv_falim","v30","4402","BDPEQUIV|FALIM13",1
"soep-core","APEQUIV","FELSE84","_pequiv_felse","soeplong","4403","APEQUIV|FELSE84",1
"soep-core","BPEQUIV","FELSE85","_pequiv_felse","soeplong","4403","BPEQUIV|FELSE85",1
"soep-core","CPEQUIV","FELSE86","_pequiv_felse","soeplong","4403","CPEQUIV|FELSE86",1
"soep-core","DPEQUIV","FELSE87","_pequiv_felse","soeplong","4403","DPEQUIV|FELSE87",1
"soep-core","EPEQUIV","FELSE88","_pequiv_felse","soeplong","4403","EPEQUIV|FELSE88",1
"soep-core","FPEQUIV","FELSE89","_pequiv_felse","soeplong","4403","FPEQUIV|FELSE89",1
"soep-core","GPEQUIV","FELSE90","_pequiv_felse","soeplong","4403","GPEQUIV|FELSE90",1
"soep-core","HPEQUIV","FELSE91","_pequiv_felse","soeplong","4403","HPEQUIV|FELSE91",1
"soep-core","IPEQUIV","FELSE92","_pequiv_felse","soeplong","4403","IPEQUIV|FELSE92",1
"soep-core","JPEQUIV","FELSE93","_pequiv_felse","soeplong","4403","JPEQUIV|FELSE93",1
"soep-core","KPEQUIV","FELSE94","_pequiv_felse","soeplong","4403","KPEQUIV|FELSE94",1
"soep-core","LPEQUIV","FELSE95","_pequiv_felse","soeplong","4403","LPEQUIV|FELSE95",1
"soep-core","MPEQUIV","FELSE96","_pequiv_felse","soeplong","4403","MPEQUIV|FELSE96",1
"soep-core","NPEQUIV","FELSE97","_pequiv_felse","soeplong","4403","NPEQUIV|FELSE97",1
"soep-core","OPEQUIV","FELSE98","_pequiv_felse","soeplong","4403","OPEQUIV|FELSE98",1
"soep-core","PPEQUIV","FELSE99","_pequiv_felse","soeplong","4403","PPEQUIV|FELSE99",1
"soep-core","QPEQUIV","FELSE00","_pequiv_felse","soeplong","4403","QPEQUIV|FELSE00",1
"soep-core","RPEQUIV","FELSE01","_pequiv_felse","soeplong","4403","RPEQUIV|FELSE01",1
"soep-core","SPEQUIV","FELSE02","_pequiv_felse","soeplong","4403","SPEQUIV|FELSE02",1
"soep-core","TPEQUIV","FELSE03","_pequiv_felse","soeplong","4403","TPEQUIV|FELSE03",1
"soep-core","UPEQUIV","FELSE04","_pequiv_felse","soeplong","4403","UPEQUIV|FELSE04",1
"soep-core","VPEQUIV","FELSE05","_pequiv_felse","soeplong","4403","VPEQUIV|FELSE05",1
"soep-core","WPEQUIV","FELSE06","_pequiv_felse","soeplong","4403","WPEQUIV|FELSE06",1
"soep-core","XPEQUIV","FELSE07","_pequiv_felse","soeplong","4403","XPEQUIV|FELSE07",1
"soep-core","YPEQUIV","FELSE08","_pequiv_felse","soeplong","4403","YPEQUIV|FELSE08",1
"soep-core","ZPEQUIV","FELSE09","_pequiv_felse","soeplong","4403","ZPEQUIV|FELSE09",1
"soep-core","BAPEQUIV","FELSE10","_pequiv_felse","soeplong","4403","BAPEQUIV|FELSE10",1
"soep-core","BBPEQUIV","FELSE11","_pequiv_felse","soeplong","4403","BBPEQUIV|FELSE11",1
"soep-core","BCPEQUIV","FELSE12","_pequiv_felse","soeplong","4403","BCPEQUIV|FELSE12",1
"soep-core","BDPEQUIV","FELSE13","_pequiv_felse","v30","4403","BDPEQUIV|FELSE13",1
"soep-core","APEQUIV","FCOMP84","_pequiv_fcomp","soeplong","4404","APEQUIV|FCOMP84",1
"soep-core","BPEQUIV","FCOMP85","_pequiv_fcomp","soeplong","4404","BPEQUIV|FCOMP85",1
"soep-core","CPEQUIV","FCOMP86","_pequiv_fcomp","soeplong","4404","CPEQUIV|FCOMP86",1
"soep-core","DPEQUIV","FCOMP87","_pequiv_fcomp","soeplong","4404","DPEQUIV|FCOMP87",1
"soep-core","EPEQUIV","FCOMP88","_pequiv_fcomp","soeplong","4404","EPEQUIV|FCOMP88",1
"soep-core","FPEQUIV","FCOMP89","_pequiv_fcomp","soeplong","4404","FPEQUIV|FCOMP89",1
"soep-core","GPEQUIV","FCOMP90","_pequiv_fcomp","soeplong","4404","GPEQUIV|FCOMP90",1
"soep-core","HPEQUIV","FCOMP91","_pequiv_fcomp","soeplong","4404","HPEQUIV|FCOMP91",1
"soep-core","IPEQUIV","FCOMP92","_pequiv_fcomp","soeplong","4404","IPEQUIV|FCOMP92",1
"soep-core","JPEQUIV","FCOMP93","_pequiv_fcomp","soeplong","4404","JPEQUIV|FCOMP93",1
"soep-core","KPEQUIV","FCOMP94","_pequiv_fcomp","soeplong","4404","KPEQUIV|FCOMP94",1
"soep-core","LPEQUIV","FCOMP95","_pequiv_fcomp","soeplong","4404","LPEQUIV|FCOMP95",1
"soep-core","MPEQUIV","FCOMP96","_pequiv_fcomp","soeplong","4404","MPEQUIV|FCOMP96",1
"soep-core","NPEQUIV","FCOMP97","_pequiv_fcomp","soeplong","4404","NPEQUIV|FCOMP97",1
"soep-core","OPEQUIV","FCOMP98","_pequiv_fcomp","soeplong","4404","OPEQUIV|FCOMP98",1
"soep-core","PPEQUIV","FCOMP99","_pequiv_fcomp","soeplong","4404","PPEQUIV|FCOMP99",1
"soep-core","QPEQUIV","FCOMP00","_pequiv_fcomp","soeplong","4404","QPEQUIV|FCOMP00",1
"soep-core","RPEQUIV","FCOMP01","_pequiv_fcomp","soeplong","4404","RPEQUIV|FCOMP01",1
"soep-core","SPEQUIV","FCOMP02","_pequiv_fcomp","soeplong","4404","SPEQUIV|FCOMP02",1
"soep-core","TPEQUIV","FCOMP03","_pequiv_fcomp","soeplong","4404","TPEQUIV|FCOMP03",1
"soep-core","UPEQUIV","FCOMP04","_pequiv_fcomp","soeplong","4404","UPEQUIV|FCOMP04",1
"soep-core","VPEQUIV","FCOMP05","_pequiv_fcomp","soeplong","4404","VPEQUIV|FCOMP05",1
"soep-core","WPEQUIV","FCOMP06","_pequiv_fcomp","soeplong","4404","WPEQUIV|FCOMP06",1
"soep-core","XPEQUIV","FCOMP07","_pequiv_fcomp","soeplong","4404","XPEQUIV|FCOMP07",1
"soep-core","YPEQUIV","FCOMP08","_pequiv_fcomp","soeplong","4404","YPEQUIV|FCOMP08",1
"soep-core","ZPEQUIV","FCOMP09","_pequiv_fcomp","soeplong","4404","ZPEQUIV|FCOMP09",1
"soep-core","BAPEQUIV","FCOMP10","_pequiv_fcomp","soeplong","4404","BAPEQUIV|FCOMP10",1
"soep-core","BBPEQUIV","FCOMP11","_pequiv_fcomp","soeplong","4404","BBPEQUIV|FCOMP11",1
"soep-core","BCPEQUIV","FCOMP12","_pequiv_fcomp","soeplong","4404","BCPEQUIV|FCOMP12",1
"soep-core","BDPEQUIV","FCOMP13","_pequiv_fcomp","v30","4404","BDPEQUIV|FCOMP13",1
"soep-core","APEQUIV","FPRVP84","_pequiv_fprvp","soeplong","4405","APEQUIV|FPRVP84",1
"soep-core","BPEQUIV","FPRVP85","_pequiv_fprvp","soeplong","4405","BPEQUIV|FPRVP85",1
"soep-core","CPEQUIV","FPRVP86","_pequiv_fprvp","soeplong","4405","CPEQUIV|FPRVP86",1
"soep-core","DPEQUIV","FPRVP87","_pequiv_fprvp","soeplong","4405","DPEQUIV|FPRVP87",1
"soep-core","EPEQUIV","FPRVP88","_pequiv_fprvp","soeplong","4405","EPEQUIV|FPRVP88",1
"soep-core","FPEQUIV","FPRVP89","_pequiv_fprvp","soeplong","4405","FPEQUIV|FPRVP89",1
"soep-core","GPEQUIV","FPRVP90","_pequiv_fprvp","soeplong","4405","GPEQUIV|FPRVP90",1
"soep-core","HPEQUIV","FPRVP91","_pequiv_fprvp","soeplong","4405","HPEQUIV|FPRVP91",1
"soep-core","IPEQUIV","FPRVP92","_pequiv_fprvp","soeplong","4405","IPEQUIV|FPRVP92",1
"soep-core","JPEQUIV","FPRVP93","_pequiv_fprvp","soeplong","4405","JPEQUIV|FPRVP93",1
"soep-core","KPEQUIV","FPRVP94","_pequiv_fprvp","soeplong","4405","KPEQUIV|FPRVP94",1
"soep-core","LPEQUIV","FPRVP95","_pequiv_fprvp","soeplong","4405","LPEQUIV|FPRVP95",1
"soep-core","MPEQUIV","FPRVP96","_pequiv_fprvp","soeplong","4405","MPEQUIV|FPRVP96",1
"soep-core","NPEQUIV","FPRVP97","_pequiv_fprvp","soeplong","4405","NPEQUIV|FPRVP97",1
"soep-core","OPEQUIV","FPRVP98","_pequiv_fprvp","soeplong","4405","OPEQUIV|FPRVP98",1
"soep-core","PPEQUIV","FPRVP99","_pequiv_fprvp","soeplong","4405","PPEQUIV|FPRVP99",1
"soep-core","QPEQUIV","FPRVP00","_pequiv_fprvp","soeplong","4405","QPEQUIV|FPRVP00",1
"soep-core","RPEQUIV","FPRVP01","_pequiv_fprvp","soeplong","4405","RPEQUIV|FPRVP01",1
"soep-core","SPEQUIV","FPRVP02","_pequiv_fprvp","soeplong","4405","SPEQUIV|FPRVP02",1
"soep-core","TPEQUIV","FPRVP03","_pequiv_fprvp","soeplong","4405","TPEQUIV|FPRVP03",1
"soep-core","UPEQUIV","FPRVP04","_pequiv_fprvp","soeplong","4405","UPEQUIV|FPRVP04",1
"soep-core","VPEQUIV","FPRVP05","_pequiv_fprvp","soeplong","4405","VPEQUIV|FPRVP05",1
"soep-core","WPEQUIV","FPRVP06","_pequiv_fprvp","soeplong","4405","WPEQUIV|FPRVP06",1
"soep-core","XPEQUIV","FPRVP07","_pequiv_fprvp","soeplong","4405","XPEQUIV|FPRVP07",1
"soep-core","YPEQUIV","FPRVP08","_pequiv_fprvp","soeplong","4405","YPEQUIV|FPRVP08",1
"soep-core","ZPEQUIV","FPRVP09","_pequiv_fprvp","soeplong","4405","ZPEQUIV|FPRVP09",1
"soep-core","BAPEQUIV","FPRVP10","_pequiv_fprvp","soeplong","4405","BAPEQUIV|FPRVP10",1
"soep-core","BBPEQUIV","FPRVP11","_pequiv_fprvp","soeplong","4405","BBPEQUIV|FPRVP11",1
"soep-core","BCPEQUIV","FPRVP12","_pequiv_fprvp","soeplong","4405","BCPEQUIV|FPRVP12",1
"soep-core","BDPEQUIV","FPRVP13","_pequiv_fprvp","v30","4405","BDPEQUIV|FPRVP13",1
"soep-core","APEQUIV","F13LY84","_pequiv_f13ly","soeplong","4406","APEQUIV|F13LY84",1
"soep-core","BPEQUIV","F13LY85","_pequiv_f13ly","soeplong","4406","BPEQUIV|F13LY85",1
"soep-core","CPEQUIV","F13LY86","_pequiv_f13ly","soeplong","4406","CPEQUIV|F13LY86",1
"soep-core","DPEQUIV","F13LY87","_pequiv_f13ly","soeplong","4406","DPEQUIV|F13LY87",1
"soep-core","EPEQUIV","F13LY88","_pequiv_f13ly","soeplong","4406","EPEQUIV|F13LY88",1
"soep-core","FPEQUIV","F13LY89","_pequiv_f13ly","soeplong","4406","FPEQUIV|F13LY89",1
"soep-core","GPEQUIV","F13LY90","_pequiv_f13ly","soeplong","4406","GPEQUIV|F13LY90",1
"soep-core","HPEQUIV","F13LY91","_pequiv_f13ly","soeplong","4406","HPEQUIV|F13LY91",1
"soep-core","IPEQUIV","F13LY92","_pequiv_f13ly","soeplong","4406","IPEQUIV|F13LY92",1
"soep-core","JPEQUIV","F13LY93","_pequiv_f13ly","soeplong","4406","JPEQUIV|F13LY93",1
"soep-core","KPEQUIV","F13LY94","_pequiv_f13ly","soeplong","4406","KPEQUIV|F13LY94",1
"soep-core","LPEQUIV","F13LY95","_pequiv_f13ly","soeplong","4406","LPEQUIV|F13LY95",1
"soep-core","MPEQUIV","F13LY96","_pequiv_f13ly","soeplong","4406","MPEQUIV|F13LY96",1
"soep-core","NPEQUIV","F13LY97","_pequiv_f13ly","soeplong","4406","NPEQUIV|F13LY97",1
"soep-core","OPEQUIV","F13LY98","_pequiv_f13ly","soeplong","4406","OPEQUIV|F13LY98",1
"soep-core","PPEQUIV","F13LY99","_pequiv_f13ly","soeplong","4406","PPEQUIV|F13LY99",1
"soep-core","QPEQUIV","F13LY00","_pequiv_f13ly","soeplong","4406","QPEQUIV|F13LY00",1
"soep-core","RPEQUIV","F13LY01","_pequiv_f13ly","soeplong","4406","RPEQUIV|F13LY01",1
"soep-core","SPEQUIV","F13LY02","_pequiv_f13ly","soeplong","4406","SPEQUIV|F13LY02",1
"soep-core","TPEQUIV","F13LY03","_pequiv_f13ly","soeplong","4406","TPEQUIV|F13LY03",1
"soep-core","UPEQUIV","F13LY04","_pequiv_f13ly","soeplong","4406","UPEQUIV|F13LY04",1
"soep-core","VPEQUIV","F13LY05","_pequiv_f13ly","soeplong","4406","VPEQUIV|F13LY05",1
"soep-core","WPEQUIV","F13LY06","_pequiv_f13ly","soeplong","4406","WPEQUIV|F13LY06",1
"soep-core","XPEQUIV","F13LY07","_pequiv_f13ly","soeplong","4406","XPEQUIV|F13LY07",1
"soep-core","YPEQUIV","F13LY08","_pequiv_f13ly","soeplong","4406","YPEQUIV|F13LY08",1
"soep-core","ZPEQUIV","F13LY09","_pequiv_f13ly","soeplong","4406","ZPEQUIV|F13LY09",1
"soep-core","BAPEQUIV","F13LY10","_pequiv_f13ly","soeplong","4406","BAPEQUIV|F13LY10",1
"soep-core","BBPEQUIV","F13LY11","_pequiv_f13ly","soeplong","4406","BBPEQUIV|F13LY11",1
"soep-core","BCPEQUIV","F13LY12","_pequiv_f13ly","soeplong","4406","BCPEQUIV|F13LY12",1
"soep-core","BDPEQUIV","F13LY13","_pequiv_f13ly","v30","4406","BDPEQUIV|F13LY13",1
"soep-core","APEQUIV","F14LY84","_pequiv_f14ly","soeplong","4407","APEQUIV|F14LY84",1
"soep-core","BPEQUIV","F14LY85","_pequiv_f14ly","soeplong","4407","BPEQUIV|F14LY85",1
"soep-core","CPEQUIV","F14LY86","_pequiv_f14ly","soeplong","4407","CPEQUIV|F14LY86",1
"soep-core","DPEQUIV","F14LY87","_pequiv_f14ly","soeplong","4407","DPEQUIV|F14LY87",1
"soep-core","EPEQUIV","F14LY88","_pequiv_f14ly","soeplong","4407","EPEQUIV|F14LY88",1
"soep-core","FPEQUIV","F14LY89","_pequiv_f14ly","soeplong","4407","FPEQUIV|F14LY89",1
"soep-core","GPEQUIV","F14LY90","_pequiv_f14ly","soeplong","4407","GPEQUIV|F14LY90",1
