origin_study_name,origin_dataset_name,origin_variable_name,target_study_name,target_dataset_name,target_variable_name
soep-core,apausl,ap07a02,soep-core,pl,plg0050_v1
soep-core,apausl,ap07a02,soep-core,pl,plg0050_h
soep-core,apausl,ap07a03,soep-core,pl,plg0051
soep-core,apausl,ap07a04,soep-core,pl,plg0052
soep-core,apausl,ap07a05,soep-core,pl,plg0053
soep-core,apausl,ap07a06,soep-core,pl,plg0054
soep-core,apausl,ap07a07,soep-core,pl,plg0055
soep-core,apausl,ap07a08,soep-core,pl,plg0056
soep-core,apausl,ap07a09,soep-core,pl,plg0057
soep-core,apausl,ap07a10,soep-core,pl,plg0058
soep-core,apausl,ap07a11,soep-core,pl,plg0059
soep-core,apausl,ap07b01,soep-core,pl,plg0060
soep-core,apausl,ap07b02,soep-core,pl,plg0061
soep-core,apausl,ap07b03,soep-core,pl,plg0062
soep-core,apausl,ap07b04,soep-core,pl,plg0063
soep-core,apausl,ap07b05,soep-core,pl,plg0064
soep-core,apausl,ap07b06,soep-core,pl,plg0065
soep-core,apausl,ap58a01,soep-core,pl,pld0129
soep-core,apausl,ap58a02,soep-core,pl,plj0093
soep-core,apausl,ap58a03,soep-core,pl,pld0130
soep-core,apausl,ap61a,soep-core,pl,plj0014_v2
soep-core,apausl,ap62a,soep-core,pl,plf0011_v1
soep-core,apausl,ap63a,soep-core,pl,plj0004
soep-core,apausl,ap64a,soep-core,pl,plj0078
soep-core,apausl,ap65a01,soep-core,pl,plj0066
soep-core,apausl,ap65a02,soep-core,pl,plj0067
soep-core,apausl,ap65a03,soep-core,pl,plj0068
soep-core,apausl,ap65a04,soep-core,pl,plj0069
soep-core,apausl,ap66a01,soep-core,pl,plj0097
soep-core,apausl,ap66a02,soep-core,pl,plj0098
soep-core,apausl,ap66a03,soep-core,pl,pla0003
soep-core,apausl,ap66a04,soep-core,pl,pla0004
soep-core,apausl,ap66a05,soep-core,pl,pla0005
soep-core,apausl,ap66a06,soep-core,pl,pla0006
soep-core,apausl,ap66a07,soep-core,pl,pla0007
soep-core,apausl,ap67a01,soep-core,pl,plj0084
soep-core,apausl,ap67a02,soep-core,pl,plj0087
soep-core,apausl,persnr,soep-core,pl,pid
soep-core,apausl,syear,soep-core,pl,syear
soep-core,apbrutto,ageburt,soep-core,pbrutto,geburt_v1
soep-core,apbrutto,amonin,soep-core,pbrutto,monin
soep-core,apbrutto,asex,soep-core,pbrutto,sex
soep-core,apbrutto,astell,soep-core,pbrutto,stell_v1
soep-core,apbrutto,astell,soep-core,pbrutto,stell_h
soep-core,apbrutto,atagin,soep-core,pbrutto,tagin
soep-core,apbrutto,hhnr,soep-core,pbrutto,cid
soep-core,apbrutto,hhnrakt,soep-core,pbrutto,hid
soep-core,apbrutto,intid,soep-core,pbrutto,intid
soep-core,apbrutto,persnr,soep-core,pbrutto,pid
soep-core,apbrutto,sample1,soep-core,pbrutto,sample1
soep-core,apbrutto,syear,soep-core,pbrutto,syear
soep-core,apequiv,adchb84,soep-core,pequiv,adchb
soep-core,apequiv,alg284,soep-core,pequiv,alg2
soep-core,apequiv,asyl84,soep-core,pequiv,asyl
soep-core,apequiv,chspt84,soep-core,pequiv,chspt
soep-core,apequiv,chsub84,soep-core,pequiv,chsub
soep-core,apequiv,d1110184,soep-core,pequiv,d11101
soep-core,apequiv,d11102ll,soep-core,pequiv,d11102ll
soep-core,apequiv,d1110384,soep-core,pequiv,d11103
soep-core,apequiv,d1110484,soep-core,pequiv,d11104
soep-core,apequiv,d1110584,soep-core,pequiv,d11105
soep-core,apequiv,d1110684,soep-core,pequiv,d11106
soep-core,apequiv,d1110784,soep-core,pequiv,d11107
soep-core,apequiv,d1110884,soep-core,pequiv,d11108
soep-core,apequiv,d1110984,soep-core,pequiv,d11109
soep-core,apequiv,d11112ll,soep-core,pequiv,d11112ll
soep-core,apequiv,divdy84,soep-core,pequiv,divdy
soep-core,apequiv,e1110184,soep-core,pequiv,e11101
soep-core,apequiv,e1110284,soep-core,pequiv,e11102
soep-core,apequiv,e1110384,soep-core,pequiv,e11103
soep-core,apequiv,e1110484,soep-core,pequiv,e11104
soep-core,apequiv,e1110584,soep-core,pequiv,e11105
soep-core,apequiv,e1110684,soep-core,pequiv,e11106
soep-core,apequiv,e1110784,soep-core,pequiv,e11107
soep-core,apequiv,e1120184,soep-core,pequiv,e11201
soep-core,apequiv,edupac84,soep-core,pequiv,edupac
soep-core,apequiv,f13ly84,soep-core,pequiv,f13ly
soep-core,apequiv,f14ly84,soep-core,pequiv,f14ly
soep-core,apequiv,fachm84,soep-core,pequiv,fachm
soep-core,apequiv,fadchb84,soep-core,pequiv,fadchb
soep-core,apequiv,falg284,soep-core,pequiv,falg2
soep-core,apequiv,falim84,soep-core,pequiv,falim
soep-core,apequiv,fasyl84,soep-core,pequiv,fasyl
soep-core,apequiv,fchspt84,soep-core,pequiv,fchspt
soep-core,apequiv,fchsu84,soep-core,pequiv,fchsu
soep-core,apequiv,fchsub84,soep-core,pequiv,fchsub
soep-core,apequiv,fcomp84,soep-core,pequiv,fcomp
soep-core,apequiv,fdemy84,soep-core,pequiv,fdemy
soep-core,apequiv,fdivdy84,soep-core,pequiv,fdivdy
soep-core,apequiv,fedupac84,soep-core,pequiv,fedupac
soep-core,apequiv,felse84,soep-core,pequiv,felse
soep-core,apequiv,feret84,soep-core,pequiv,feret
soep-core,apequiv,fgray84,soep-core,pequiv,fgray
soep-core,apequiv,fgrv184,soep-core,pequiv,fgrv1
soep-core,apequiv,fgrv284,soep-core,pequiv,fgrv2
soep-core,apequiv,fholy84,soep-core,pequiv,fholy
soep-core,apequiv,fhouse84,soep-core,pequiv,fhouse
soep-core,apequiv,fhsup84,soep-core,pequiv,fhsup
soep-core,apequiv,fjob184,soep-core,pequiv,fjob1
soep-core,apequiv,fjob284,soep-core,pequiv,fjob2
soep-core,apequiv,fkidy84,soep-core,pequiv,fkidy
soep-core,apequiv,flossc84,soep-core,pequiv,flossc
soep-core,apequiv,flossr84,soep-core,pequiv,flossr
soep-core,apequiv,fmaty84,soep-core,pequiv,fmaty
soep-core,apequiv,fmilt84,soep-core,pequiv,fmilt
soep-core,apequiv,fnursh84,soep-core,pequiv,fnursh
soep-core,apequiv,foldy84,soep-core,pequiv,foldy
soep-core,apequiv,fopery84,soep-core,pequiv,fopery
soep-core,apequiv,fothy84,soep-core,pequiv,fothy
soep-core,apequiv,fprvp84,soep-core,pequiv,fprvp
soep-core,apequiv,frenty84,soep-core,pequiv,frenty
soep-core,apequiv,fself84,soep-core,pequiv,fself
soep-core,apequiv,fsphlp84,soep-core,pequiv,fsphlp
soep-core,apequiv,fspou84,soep-core,pequiv,fspou
soep-core,apequiv,fssold84,soep-core,pequiv,fssold
soep-core,apequiv,fstuy84,soep-core,pequiv,fstuy
soep-core,apequiv,fsubst84,soep-core,pequiv,fsubst
soep-core,apequiv,fsuby84,soep-core,pequiv,fsuby
soep-core,apequiv,ftray84,soep-core,pequiv,ftray
soep-core,apequiv,funay84,soep-core,pequiv,funay
soep-core,apequiv,funby84,soep-core,pequiv,funby
soep-core,apequiv,fwidy84,soep-core,pequiv,fwidy
soep-core,apequiv,fwith84,soep-core,pequiv,fwith
soep-core,apequiv,fxmas84,soep-core,pequiv,fxmas
soep-core,apequiv,h1110184,soep-core,pequiv,h11101
soep-core,apequiv,h1110284,soep-core,pequiv,h11102
soep-core,apequiv,h1110384,soep-core,pequiv,h11103
soep-core,apequiv,h1110484,soep-core,pequiv,h11104
soep-core,apequiv,h1110584,soep-core,pequiv,h11105
soep-core,apequiv,h1110684,soep-core,pequiv,h11106
soep-core,apequiv,h1110784,soep-core,pequiv,h11107
soep-core,apequiv,h1110884,soep-core,pequiv,h11108
soep-core,apequiv,h1110984,soep-core,pequiv,h11109
soep-core,apequiv,h1111084,soep-core,pequiv,h11110
soep-core,apequiv,h1111184,soep-core,pequiv,h11111
soep-core,apequiv,h1111284,soep-core,pequiv,h11112
soep-core,apequiv,hhnr,soep-core,pequiv,cid
soep-core,apequiv,hhnrakt,soep-core,pequiv,hid
soep-core,apequiv,house84,soep-core,pequiv,house
soep-core,apequiv,hsup84,soep-core,pequiv,hsup
soep-core,apequiv,i1110184,soep-core,pequiv,i11101
soep-core,apequiv,i1110284,soep-core,pequiv,i11102
soep-core,apequiv,i1110384,soep-core,pequiv,i11103
soep-core,apequiv,i1110484,soep-core,pequiv,i11104
soep-core,apequiv,i1110584,soep-core,pequiv,i11105
soep-core,apequiv,i1110684,soep-core,pequiv,i11106
soep-core,apequiv,i1110784,soep-core,pequiv,i11107
soep-core,apequiv,i1110884,soep-core,pequiv,i11108
soep-core,apequiv,i1110984,soep-core,pequiv,i11109
soep-core,apequiv,i1111084,soep-core,pequiv,i11110
soep-core,apequiv,i1111184,soep-core,pequiv,i11111
soep-core,apequiv,i1111284,soep-core,pequiv,i11112
soep-core,apequiv,i1111384,soep-core,pequiv,i11113
soep-core,apequiv,i1111484,soep-core,pequiv,i11114
soep-core,apequiv,i1111584,soep-core,pequiv,i11115
soep-core,apequiv,i1111684,soep-core,pequiv,i11116
soep-core,apequiv,i1111784,soep-core,pequiv,i11117
soep-core,apequiv,i1111884,soep-core,pequiv,i11118
soep-core,apequiv,i1120184,soep-core,pequiv,i11201
soep-core,apequiv,i1120284,soep-core,pequiv,i11202
soep-core,apequiv,i1120384,soep-core,pequiv,i11203
soep-core,apequiv,i1120484,soep-core,pequiv,i11204
soep-core,apequiv,i1120584,soep-core,pequiv,i11205
soep-core,apequiv,i1120684,soep-core,pequiv,i11206
soep-core,apequiv,i1120784,soep-core,pequiv,i11207
soep-core,apequiv,i1120884,soep-core,pequiv,i11208
soep-core,apequiv,i1120984,soep-core,pequiv,i11209
soep-core,apequiv,i1121084,soep-core,pequiv,i11210
soep-core,apequiv,i1121784,soep-core,pequiv,i11217
soep-core,apequiv,i1121884,soep-core,pequiv,i11218
soep-core,apequiv,i13ly84,soep-core,pequiv,i13ly
soep-core,apequiv,i14ly84,soep-core,pequiv,i14ly
soep-core,apequiv,iachm84,soep-core,pequiv,iachm
soep-core,apequiv,iagr184,soep-core,pequiv,iagr1
soep-core,apequiv,iagr284,soep-core,pequiv,iagr2
soep-core,apequiv,ialim84,soep-core,pequiv,ialim
soep-core,apequiv,iaus184,soep-core,pequiv,iaus1
soep-core,apequiv,iaus284,soep-core,pequiv,iaus2
soep-core,apequiv,ichsu84,soep-core,pequiv,ichsu
soep-core,apequiv,iciv184,soep-core,pequiv,iciv1
soep-core,apequiv,iciv284,soep-core,pequiv,iciv2
soep-core,apequiv,icom184,soep-core,pequiv,icom1
soep-core,apequiv,icom284,soep-core,pequiv,icom2
soep-core,apequiv,icomp84,soep-core,pequiv,icomp
soep-core,apequiv,idemy84,soep-core,pequiv,idemy
soep-core,apequiv,ielse84,soep-core,pequiv,ielse
soep-core,apequiv,ieret84,soep-core,pequiv,ieret
soep-core,apequiv,igray84,soep-core,pequiv,igray
soep-core,apequiv,igrv184,soep-core,pequiv,igrv1
soep-core,apequiv,igrv284,soep-core,pequiv,igrv2
soep-core,apequiv,iguv184,soep-core,pequiv,iguv1
soep-core,apequiv,iguv284,soep-core,pequiv,iguv2
soep-core,apequiv,iholy84,soep-core,pequiv,iholy
soep-core,apequiv,ijob184,soep-core,pequiv,ijob1
soep-core,apequiv,ijob284,soep-core,pequiv,ijob2
soep-core,apequiv,ilib184,soep-core,pequiv,ilib1
soep-core,apequiv,ilib284,soep-core,pequiv,ilib2
soep-core,apequiv,imaty84,soep-core,pequiv,imaty
soep-core,apequiv,imilt84,soep-core,pequiv,imilt
soep-core,apequiv,ioldy84,soep-core,pequiv,ioldy
soep-core,apequiv,iothy84,soep-core,pequiv,iothy
soep-core,apequiv,iprv184,soep-core,pequiv,iprv1
soep-core,apequiv,iprv284,soep-core,pequiv,iprv2
soep-core,apequiv,iprvp84,soep-core,pequiv,iprvp
soep-core,apequiv,irie184,soep-core,pequiv,irie1
soep-core,apequiv,irie284,soep-core,pequiv,irie2
soep-core,apequiv,iself84,soep-core,pequiv,iself
soep-core,apequiv,ismp184,soep-core,pequiv,ismp1
soep-core,apequiv,ismp284,soep-core,pequiv,ismp2
soep-core,apequiv,ison184,soep-core,pequiv,ison1
soep-core,apequiv,ison284,soep-core,pequiv,ison2
soep-core,apequiv,ispou84,soep-core,pequiv,ispou
soep-core,apequiv,istuy84,soep-core,pequiv,istuy
soep-core,apequiv,isuby84,soep-core,pequiv,isuby
soep-core,apequiv,itray84,soep-core,pequiv,itray
soep-core,apequiv,iunay84,soep-core,pequiv,iunay
soep-core,apequiv,iunby84,soep-core,pequiv,iunby
soep-core,apequiv,ivbl184,soep-core,pequiv,ivbl1
soep-core,apequiv,ivbl284,soep-core,pequiv,ivbl2
soep-core,apequiv,iwar184,soep-core,pequiv,iwar1
soep-core,apequiv,iwar284,soep-core,pequiv,iwar2
soep-core,apequiv,iwidy84,soep-core,pequiv,iwidy
soep-core,apequiv,iwith84,soep-core,pequiv,iwith
soep-core,apequiv,ixmas84,soep-core,pequiv,ixmas
soep-core,apequiv,kidy84,soep-core,pequiv,kidy
soep-core,apequiv,l1110184,soep-core,pequiv,l11101
soep-core,apequiv,l1110284,soep-core,pequiv,l11102
soep-core,apequiv,lossc84,soep-core,pequiv,lossc
soep-core,apequiv,lossr84,soep-core,pequiv,lossr
soep-core,apequiv,m1110184,soep-core,pequiv,m11101
soep-core,apequiv,m1110284,soep-core,pequiv,m11102
soep-core,apequiv,m1110384,soep-core,pequiv,m11103
soep-core,apequiv,m1110484,soep-core,pequiv,m11104
soep-core,apequiv,m1110584,soep-core,pequiv,m11105
soep-core,apequiv,m1110684,soep-core,pequiv,m11106
soep-core,apequiv,m1110784,soep-core,pequiv,m11107
soep-core,apequiv,m1110884,soep-core,pequiv,m11108
soep-core,apequiv,m1110984,soep-core,pequiv,m11109
soep-core,apequiv,m1111084,soep-core,pequiv,m11110
soep-core,apequiv,m1111184,soep-core,pequiv,m11111
soep-core,apequiv,m1111284,soep-core,pequiv,m11112
soep-core,apequiv,m1111384,soep-core,pequiv,m11113
soep-core,apequiv,m1111484,soep-core,pequiv,m11114
soep-core,apequiv,m1111584,soep-core,pequiv,m11115
soep-core,apequiv,m1111684,soep-core,pequiv,m11116
soep-core,apequiv,m1111784,soep-core,pequiv,m11117
soep-core,apequiv,m1111884,soep-core,pequiv,m11118
soep-core,apequiv,m1111984,soep-core,pequiv,m11119
soep-core,apequiv,m1112084,soep-core,pequiv,m11120
soep-core,apequiv,m1112184,soep-core,pequiv,m11121
soep-core,apequiv,m1112284,soep-core,pequiv,m11122
soep-core,apequiv,m1112384,soep-core,pequiv,m11123
soep-core,apequiv,m1112484,soep-core,pequiv,m11124
soep-core,apequiv,m1112584,soep-core,pequiv,m11125
soep-core,apequiv,m1112684,soep-core,pequiv,m11126
soep-core,apequiv,m1112784,soep-core,pequiv,m11127
soep-core,apequiv,nursh84,soep-core,pequiv,nursh
soep-core,apequiv,opery84,soep-core,pequiv,opery
soep-core,apequiv,p1110184,soep-core,pequiv,p11101
soep-core,apequiv,pid,soep-core,pequiv,pid
soep-core,apequiv,renty84,soep-core,pequiv,renty
soep-core,apequiv,sphlp84,soep-core,pequiv,sphlp
soep-core,apequiv,ssold84,soep-core,pequiv,ssold
soep-core,apequiv,subst84,soep-core,pequiv,subst
soep-core,apequiv,syear,soep-core,pequiv,syear
soep-core,apequiv,w1110184,soep-core,pequiv,w11101
soep-core,apequiv,w1110284,soep-core,pequiv,w11102
soep-core,apequiv,w1110384,soep-core,pequiv,w11103
soep-core,apequiv,w1110484,soep-core,pequiv,w11104
soep-core,apequiv,w1110584,soep-core,pequiv,w11105
soep-core,apequiv,w1110784,soep-core,pequiv,w11107
soep-core,apequiv,w1110884,soep-core,pequiv,w11108
soep-core,apequiv,w1110984,soep-core,pequiv,w11109
soep-core,apequiv,w1111084,soep-core,pequiv,w11110
soep-core,apequiv,w1111184,soep-core,pequiv,w11111
soep-core,apequiv,x11101ll,soep-core,pequiv,x11101ll
soep-core,apequiv,x1110284,soep-core,pequiv,x11102
soep-core,apequiv,x1110384,soep-core,pequiv,x11103
soep-core,apequiv,x11104ll,soep-core,pequiv,x11104ll
soep-core,apequiv,x1110584,soep-core,pequiv,x11105
soep-core,apequiv,y1110184,soep-core,pequiv,y11101
soep-core,apkal,ap1a001,soep-core,pkal,kal1a001_v1
soep-core,apkal,ap1a002,soep-core,pkal,kal1a002_v1
soep-core,apkal,ap1a003,soep-core,pkal,kal1a003_v1
soep-core,apkal,ap1a004,soep-core,pkal,kal1a004_v1
soep-core,apkal,ap1a005,soep-core,pkal,kal1a005_v1
soep-core,apkal,ap1a006,soep-core,pkal,kal1a006_v1
soep-core,apkal,ap1a007,soep-core,pkal,kal1a007_v1
soep-core,apkal,ap1a008,soep-core,pkal,kal1a008_v1
soep-core,apkal,ap1a009,soep-core,pkal,kal1a009_v1
soep-core,apkal,ap1a01,soep-core,pkal,kal1a01
soep-core,apkal,ap1a010,soep-core,pkal,kal1a010_v1
soep-core,apkal,ap1a011,soep-core,pkal,kal1a011_v1
soep-core,apkal,ap1a012,soep-core,pkal,kal1a012_v1
soep-core,apkal,ap1a02,soep-core,pkal,kal1a02
soep-core,apkal,ap1b001,soep-core,pkal,kal1b001
soep-core,apkal,ap1b002,soep-core,pkal,kal1b002
soep-core,apkal,ap1b003,soep-core,pkal,kal1b003
soep-core,apkal,ap1b004,soep-core,pkal,kal1b004
soep-core,apkal,ap1b005,soep-core,pkal,kal1b005
soep-core,apkal,ap1b006,soep-core,pkal,kal1b006
soep-core,apkal,ap1b007,soep-core,pkal,kal1b007
soep-core,apkal,ap1b008,soep-core,pkal,kal1b008
soep-core,apkal,ap1b009,soep-core,pkal,kal1b009
soep-core,apkal,ap1b01,soep-core,pkal,kal1b01
soep-core,apkal,ap1b010,soep-core,pkal,kal1b010
soep-core,apkal,ap1b011,soep-core,pkal,kal1b011
soep-core,apkal,ap1b012,soep-core,pkal,kal1b012
soep-core,apkal,ap1b02,soep-core,pkal,kal1b02
soep-core,apkal,ap1c001,soep-core,pkal,kal1c001
soep-core,apkal,ap1c002,soep-core,pkal,kal1c002
soep-core,apkal,ap1c003,soep-core,pkal,kal1c003
soep-core,apkal,ap1c004,soep-core,pkal,kal1c004
soep-core,apkal,ap1c005,soep-core,pkal,kal1c005
soep-core,apkal,ap1c006,soep-core,pkal,kal1c006
soep-core,apkal,ap1c007,soep-core,pkal,kal1c007
soep-core,apkal,ap1c008,soep-core,pkal,kal1c008
soep-core,apkal,ap1c009,soep-core,pkal,kal1c009
soep-core,apkal,ap1c01,soep-core,pkal,kal1c01
soep-core,apkal,ap1c010,soep-core,pkal,kal1c010
soep-core,apkal,ap1c011,soep-core,pkal,kal1c011
soep-core,apkal,ap1c012,soep-core,pkal,kal1c012
soep-core,apkal,ap1c02,soep-core,pkal,kal1c02
soep-core,apkal,ap1d001,soep-core,pkal,kal1d001
soep-core,apkal,ap1d002,soep-core,pkal,kal1d002
soep-core,apkal,ap1d003,soep-core,pkal,kal1d003
soep-core,apkal,ap1d004,soep-core,pkal,kal1d004
soep-core,apkal,ap1d005,soep-core,pkal,kal1d005
soep-core,apkal,ap1d006,soep-core,pkal,kal1d006
soep-core,apkal,ap1d007,soep-core,pkal,kal1d007
soep-core,apkal,ap1d008,soep-core,pkal,kal1d008
soep-core,apkal,ap1d009,soep-core,pkal,kal1d009
soep-core,apkal,ap1d01,soep-core,pkal,kal1d01
soep-core,apkal,ap1d010,soep-core,pkal,kal1d010
soep-core,apkal,ap1d011,soep-core,pkal,kal1d011
soep-core,apkal,ap1d012,soep-core,pkal,kal1d012
soep-core,apkal,ap1d02,soep-core,pkal,kal1d02
soep-core,apkal,ap1e001,soep-core,pkal,kal1e001
soep-core,apkal,ap1e002,soep-core,pkal,kal1e002
soep-core,apkal,ap1e003,soep-core,pkal,kal1e003
soep-core,apkal,ap1e004,soep-core,pkal,kal1e004
soep-core,apkal,ap1e005,soep-core,pkal,kal1e005
soep-core,apkal,ap1e006,soep-core,pkal,kal1e006
soep-core,apkal,ap1e007,soep-core,pkal,kal1e007
soep-core,apkal,ap1e008,soep-core,pkal,kal1e008
soep-core,apkal,ap1e009,soep-core,pkal,kal1e009
soep-core,apkal,ap1e01,soep-core,pkal,kal1e01
soep-core,apkal,ap1e010,soep-core,pkal,kal1e010
soep-core,apkal,ap1e011,soep-core,pkal,kal1e011
soep-core,apkal,ap1e012,soep-core,pkal,kal1e012
soep-core,apkal,ap1e02,soep-core,pkal,kal1e02
soep-core,apkal,ap1g001,soep-core,pkal,kal1g001
soep-core,apkal,ap1g002,soep-core,pkal,kal1g002
soep-core,apkal,ap1g003,soep-core,pkal,kal1g003
soep-core,apkal,ap1g004,soep-core,pkal,kal1g004
soep-core,apkal,ap1g005,soep-core,pkal,kal1g005
soep-core,apkal,ap1g006,soep-core,pkal,kal1g006
soep-core,apkal,ap1g007,soep-core,pkal,kal1g007
soep-core,apkal,ap1g008,soep-core,pkal,kal1g008
soep-core,apkal,ap1g009,soep-core,pkal,kal1g009
soep-core,apkal,ap1g01,soep-core,pkal,kal1g01
soep-core,apkal,ap1g010,soep-core,pkal,kal1g010
soep-core,apkal,ap1g011,soep-core,pkal,kal1g011
soep-core,apkal,ap1g012,soep-core,pkal,kal1g012
soep-core,apkal,ap1g02,soep-core,pkal,kal1g02
soep-core,apkal,ap1h001,soep-core,pkal,kal1h001_v1
soep-core,apkal,ap1h002,soep-core,pkal,kal1h002_v1
soep-core,apkal,ap1h003,soep-core,pkal,kal1h003_v1
soep-core,apkal,ap1h004,soep-core,pkal,kal1h004_v1
soep-core,apkal,ap1h005,soep-core,pkal,kal1h005_v1
soep-core,apkal,ap1h006,soep-core,pkal,kal1h006_v1
soep-core,apkal,ap1h007,soep-core,pkal,kal1h007_v1
soep-core,apkal,ap1h008,soep-core,pkal,kal1h008_v1
soep-core,apkal,ap1h009,soep-core,pkal,kal1h009_v1
soep-core,apkal,ap1h01,soep-core,pkal,kal1h01_v1
soep-core,apkal,ap1h010,soep-core,pkal,kal1h010_v1
soep-core,apkal,ap1h011,soep-core,pkal,kal1h011_v1
soep-core,apkal,ap1h012,soep-core,pkal,kal1h012_v1
soep-core,apkal,ap1h02,soep-core,pkal,kal1h02
soep-core,apkal,ap1i001,soep-core,pkal,kal1i001
soep-core,apkal,ap1i002,soep-core,pkal,kal1i002
soep-core,apkal,ap1i003,soep-core,pkal,kal1i003
soep-core,apkal,ap1i004,soep-core,pkal,kal1i004
soep-core,apkal,ap1i005,soep-core,pkal,kal1i005
soep-core,apkal,ap1i006,soep-core,pkal,kal1i006
soep-core,apkal,ap1i007,soep-core,pkal,kal1i007
soep-core,apkal,ap1i008,soep-core,pkal,kal1i008
soep-core,apkal,ap1i009,soep-core,pkal,kal1i009
soep-core,apkal,ap1i01,soep-core,pkal,kal1i01
soep-core,apkal,ap1i010,soep-core,pkal,kal1i010
soep-core,apkal,ap1i011,soep-core,pkal,kal1i011
soep-core,apkal,ap1i012,soep-core,pkal,kal1i012
soep-core,apkal,ap1i02,soep-core,pkal,kal1i02
soep-core,apkal,ap1j001,soep-core,pkal,kal1j001
soep-core,apkal,ap1j002,soep-core,pkal,kal1j002
soep-core,apkal,ap1j003,soep-core,pkal,kal1j003
soep-core,apkal,ap1j004,soep-core,pkal,kal1j004
soep-core,apkal,ap1j005,soep-core,pkal,kal1j005
soep-core,apkal,ap1j006,soep-core,pkal,kal1j006
soep-core,apkal,ap1j007,soep-core,pkal,kal1j007
soep-core,apkal,ap1j008,soep-core,pkal,kal1j008
soep-core,apkal,ap1j009,soep-core,pkal,kal1j009
soep-core,apkal,ap1j01,soep-core,pkal,kal1j01
soep-core,apkal,ap1j010,soep-core,pkal,kal1j010
soep-core,apkal,ap1j011,soep-core,pkal,kal1j011
soep-core,apkal,ap1j012,soep-core,pkal,kal1j012
soep-core,apkal,ap1j02,soep-core,pkal,kal1j02
soep-core,apkal,ap2a001,soep-core,pkal,kal2a001
soep-core,apkal,ap2a002,soep-core,pkal,kal2a002
soep-core,apkal,ap2a003,soep-core,pkal,kal2a003
soep-core,apkal,ap2a004,soep-core,pkal,kal2a004
soep-core,apkal,ap2a005,soep-core,pkal,kal2a005
soep-core,apkal,ap2a006,soep-core,pkal,kal2a006
soep-core,apkal,ap2a007,soep-core,pkal,kal2a007
soep-core,apkal,ap2a008,soep-core,pkal,kal2a008
soep-core,apkal,ap2a009,soep-core,pkal,kal2a009
soep-core,apkal,ap2a01,soep-core,pkal,kal2a01
soep-core,apkal,ap2a010,soep-core,pkal,kal2a010
soep-core,apkal,ap2a011,soep-core,pkal,kal2a011
soep-core,apkal,ap2a012,soep-core,pkal,kal2a012
soep-core,apkal,ap2a02,soep-core,pkal,kal2a02
soep-core,apkal,ap2a03,soep-core,pkal,kal2a03_v1
soep-core,apkal,ap2b001,soep-core,pkal,kal2b001
soep-core,apkal,ap2b002,soep-core,pkal,kal2b002
soep-core,apkal,ap2b003,soep-core,pkal,kal2b003
soep-core,apkal,ap2b004,soep-core,pkal,kal2b004
soep-core,apkal,ap2b005,soep-core,pkal,kal2b005
soep-core,apkal,ap2b006,soep-core,pkal,kal2b006
soep-core,apkal,ap2b007,soep-core,pkal,kal2b007
soep-core,apkal,ap2b008,soep-core,pkal,kal2b008
soep-core,apkal,ap2b009,soep-core,pkal,kal2b009
soep-core,apkal,ap2b01,soep-core,pkal,kal2b01
soep-core,apkal,ap2b010,soep-core,pkal,kal2b010
soep-core,apkal,ap2b011,soep-core,pkal,kal2b011
soep-core,apkal,ap2b012,soep-core,pkal,kal2b012
soep-core,apkal,ap2b02,soep-core,pkal,kal2b02
soep-core,apkal,ap2b03,soep-core,pkal,kal2b03_v1
soep-core,apkal,ap2c001,soep-core,pkal,kal2c001
soep-core,apkal,ap2c002,soep-core,pkal,kal2c002
soep-core,apkal,ap2c003,soep-core,pkal,kal2c003
soep-core,apkal,ap2c004,soep-core,pkal,kal2c004
soep-core,apkal,ap2c005,soep-core,pkal,kal2c005
soep-core,apkal,ap2c006,soep-core,pkal,kal2c006
soep-core,apkal,ap2c007,soep-core,pkal,kal2c007
soep-core,apkal,ap2c008,soep-core,pkal,kal2c008
soep-core,apkal,ap2c009,soep-core,pkal,kal2c009
soep-core,apkal,ap2c01,soep-core,pkal,kal2c01
soep-core,apkal,ap2c010,soep-core,pkal,kal2c010
soep-core,apkal,ap2c011,soep-core,pkal,kal2c011
soep-core,apkal,ap2c012,soep-core,pkal,kal2c012
soep-core,apkal,ap2c02,soep-core,pkal,kal2c02
soep-core,apkal,ap2c03,soep-core,pkal,kal2c03_v1
soep-core,apkal,ap2d001,soep-core,pkal,kal2d001
soep-core,apkal,ap2d002,soep-core,pkal,kal2d002
soep-core,apkal,ap2d003,soep-core,pkal,kal2d003
soep-core,apkal,ap2d004,soep-core,pkal,kal2d004
soep-core,apkal,ap2d005,soep-core,pkal,kal2d005
soep-core,apkal,ap2d006,soep-core,pkal,kal2d006
soep-core,apkal,ap2d007,soep-core,pkal,kal2d007
soep-core,apkal,ap2d008,soep-core,pkal,kal2d008
soep-core,apkal,ap2d009,soep-core,pkal,kal2d009
soep-core,apkal,ap2d01,soep-core,pkal,kal2d01
soep-core,apkal,ap2d010,soep-core,pkal,kal2d010
soep-core,apkal,ap2d011,soep-core,pkal,kal2d011
soep-core,apkal,ap2d012,soep-core,pkal,kal2d012
soep-core,apkal,ap2d02,soep-core,pkal,kal2d02
soep-core,apkal,ap2d03,soep-core,pkal,kal2d03_v1
soep-core,apkal,ap2e001,soep-core,pkal,kal2e001
soep-core,apkal,ap2e002,soep-core,pkal,kal2e002
soep-core,apkal,ap2e003,soep-core,pkal,kal2e003
